Ti,V,Nb,Mo,Hf,Ta,W,System Type,System Size,PROP ST (K),PROP LT (K),PROP RT Density (g/cm3),PROP RT Elec Resi (ohm m),PROP RT Heat Cap (J/(mol K)),PROP RT Therm Cond (W/(mK)),PROP RT Therm Diff (m2/s),EQ 25C MAX BCC,EQ 25C MAX any,EQ 700C MAX BCC,EQ 800C MAX BCC,EQ 900C MAX BCC,EQ 1000C MAX BCC,EQ 1000C THCD (W/mK),Melting Point (°C)_Avg,Melting Point (°C)_Var,Sconf,Solidification Range (K),EQ 25C MAX NON-BCC,VASP-PAW-GGA LSE_Avg,VASP-PAW-GGA LSE_Var,SGTE LSE_Avg,SGTE LSE_Var,Allen EN_Avg,Allen EN_Var,Pauling EN_Avg,Pauling EN_Var,Density_Avg,Density_Var,Atomic Weight_Avg,Atomic Weight_Var,Valence e_Avg,Valence e_Var,IE_Avg,IE_Var,Specific Heat_Avg,Specific Heat_Var,Metallic Radius_Avg,Metallic Radius_Var,Shear Modulus_Avg,Shear Modulus_Var,Total Electrons_Avg,Total Electrons_Var,Atomic Planar Density_Avg,Atomic Planar Density_Var,C_11_Avg,C_11_Var,C_12_Avg,C_12_Var,C'_Avg,C'_Var,Bulk Modulus (GPa)_Avg,Bulk Modulus (GPa)_Var,Pugh Ratio
0.225,0.05,0.4,0.0,0.075,0.25,0.0,27,5,2346.669973,2590.280558,10.2146548,1.99e-08,24.89775728,10.95231197,4.7e-06,0.658151246,0.658151246,1,1,1,1,16.8341938,2383.325,481.5837096,1.392768881,243.6105849999999,0.0,-1.21325,2.317993084,-1.525,2.527226741,0.387,0.629099356,1.5405,0.081023145,9.90675,4.499939104,109.103825,52.62487516,9.25,6.620989352,681.2525,46.13218501,7.1175,11.55914978,39.775,64.63570511,46.95,13.30779847,46.15,19.97442114,3.827104694,6.238513913,28.675,51.00754233,35.225,65.71510005,-3.275,27.12354835,159.0,34.4818793,3.38658147
0.15,0.175,0.5,0.0,0.0,0.175,0.0,59,4,2346.624137,2543.946096,9.547762167,1.97e-08,24.67905242,11.32862542,4.53e-06,0.618043433,0.618043433,1,1,1,1,18.02889001,2350.925,435.3938669,1.241180845,197.3219590000003,0.0,-0.73375,2.016130809,-1.5125,2.292617227,0.47475,0.68551436,1.57875,0.044675916,8.943,3.850942222,94.21415,44.35416595,7.3,5.4,671.9525,41.08802129,8.2725,11.92681826,45.5,65.67647981,45.9,11.19553482,40.6,17.02615635,4.839403426,7.01735378,21.95,43.09927494,60.175,97.91983647,-19.1125,46.4258128,164.5,26.16772822,3.583877996
0.15,0.125,0.55,0.075,0.05,0.0,0.05,4,6,2346.37792,2546.899187,9.06836787,1.91e-08,24.52887965,30.73711035,1.24e-05,0.658018019,0.658018019,1,1,1,1,29.664813,2330.775,407.6803581,1.367151806,200.5212670000001,0.0,-0.67475,2.057014812,-1.61125,2.309612725,0.5085,0.694094914,1.65975,0.232341209,8.54525,3.204112972,89.95885,36.00123349,6.325,4.262554985,661.585,26.30170669,8.835,12.04932674,49.225,67.17011519,51.925,32.94797983,39.175,13.92459604,5.15759204,7.065181975,28.825,48.11802547,70.625,110.3094936,-20.9,46.61802227,168.25,44.49086985,3.240250361
0.2,0.075,0.55,0.025,0.05,0.0,0.1,4,6,2346.292061,2533.717894,9.416911286,1.91e-08,24.58342419,32.82096182,1.34e-05,0.651289055,0.651289055,1,1,1,1,32.1909486,2358.625,483.5363837,1.31723508,187.4258329999998,0.0,-1.03375,2.248763758,-1.55375,2.457167767,0.4275,0.65399828,1.66525,0.258127754,8.91725,4.030174926,94.1996,41.58682649,6.975,5.222487434,666.265,35.02069067,7.69,11.75274011,42.925,65.64274046,53.825,38.04003647,40.725,15.91852302,4.270600476,6.555787242,28.725,50.06295412,47.025,84.9324695,-9.15,35.83158523,169.75,54.38232709,3.153738969
0.075,0.25,0.55,0.0,0.0,0.05,0.075,15,5,2346.020692,2536.539657,8.962696522,2.44e-07,24.49114807,20.71188143,8.52e-06,0.67557732,0.67557732,1,1,1,1,24.16155675,2372.45,447.3080566,1.213710629,190.5189649999998,0.0,-0.28075,1.506124808,-1.325,2.001718012,0.486,0.7013266,1.655,0.203199409,8.85475,3.806991586,90.259325,39.91415191,6.75,4.866980583,666.59,37.80552737,8.1825,11.79575957,44.525,64.24328272,51.475,32.0015527,39.15,15.4119272,5.044172642,7.298946292,14.225,32.12980509,72.175,110.8877557,-28.975,52.35753886,175.0,42.24926035,3.399708596
0.075,0.125,0.6,0.0,0.075,0.125,0.0,27,5,2345.640485,2565.528997,10.02049223,1.5e-08,24.66478632,11.11688389,4.57e-06,0.727357379,0.727357379,1,1,1,1,19.70465965,2394.65,351.2917271,1.214895834,219.888512,0.0,-0.347,1.480442839,-0.8875,1.855692256,0.29475,0.590393883,1.56425,0.084287825,9.32275,3.358281545,101.706875,42.58074619,7.65,5.497954165,666.545,35.78214604,5.07,10.14332786,27.775,55.6212583,42.85,10.68772661,43.65,16.14396172,3.02534885,6.07950351,11.725,32.36046006,39.8,86.8110592,-14.0375,39.98474514,163.5,24.95495943,3.815635939
0.1,0.2,0.45,0.0,0.025,0.175,0.05,6,6,2345.410427,2598.504504,10.55309102,1.82e-08,24.64669702,10.80410664,4.24e-06,0.646365782,0.646365782,1,1,1,1,18.60707509,2418.35,472.7321943,1.458502784,253.0940770000002,0.0,-0.445,1.701224559,-1.3,2.088061302,0.444,0.679326137,1.613,0.182348567,9.7375,4.381059661,102.1033,49.22983818,8.425,6.17611326,677.6425,46.08431342,7.59,11.59805587,41.5,63.48109955,51.775,27.50044318,43.525,18.76697565,4.572151478,7.019564179,16.3,36.43089348,61.7,102.904859,-22.7,48.52999073,172.75,39.99921874,3.33655239
0.05,0.325,0.475,0.05,0.0,0.0,0.1,19,5,2345.25405,2538.281735,8.838011117,2.45e-07,24.39108086,33.32597272,1.33e-05,0.545611087,0.545611087,1,1,1,1,26.64887341,2354.075,460.9400388,1.248718244,193.027685,0.0,-0.04625,1.29311192,-1.62,1.955242952,0.63975,0.744833832,1.71075,0.248288013,8.7165,3.783204693,86.26135,38.17007147,6.5,4.511097427,665.445,35.58801027,10.6025,12.33658153,57.85,67.34669628,57.625,38.62750801,37.55,14.84579065,6.670437318,7.781285961,17.9,33.42588817,104.725,127.2448403,-43.4125,57.43908594,180.75,47.29627364,3.136659436
0.0,0.4,0.3,0.05,0.0,0.225,0.025,16,5,2345.1321,2584.312852,11.18612306,2.36e-08,24.56185206,10.31548781,3.69e-06,0.440260283,0.440260283,1,1,1,1,19.37417821,2402.625,460.5055747,1.305339081,239.1807520000002,0.0,0.269,0.32400463,-1.5825,1.749805346,0.6855,0.757954319,1.6365,0.177194103,9.7525,4.32390781,98.35585,51.24471675,8.575,6.082300141,680.68,47.44927924,11.165,12.34452409,60.55,66.94884241,55.75,25.4555986,41.875,19.65984168,7.210714886,7.975373675,13.25,23.14492385,119.2,132.2533932,-52.975,58.66312193,179.25,28.756521,3.215246637
0.075,0.15,0.625,0.025,0.05,0.0,0.075,4,6,2344.959992,2554.893742,9.526999694,1.56e-08,24.49347875,34.95651502,1.41e-05,0.722924707,0.722924707,1,1,1,1,32.08010887,2393.6,401.049174,1.208868941,209.9337500000001,0.0,-0.30525,1.50281567,-1.06625,1.932271574,0.36975,0.641305261,1.656,0.230063035,8.9745,3.425050328,94.408825,37.42544059,6.725,4.738077142,662.39,31.11588662,6.295,10.90804634,34.6,59.9995,50.675,34.06125915,40.925,14.33245879,3.804352986,6.617644578,14.85,35.35219229,54.075,101.5220142,-19.6125,45.1219857,173.0,44.89988864,3.413912185
0.175,0.2,0.375,0.025,0.0,0.2,0.025,5,6,2344.656901,2581.193085,10.09964492,2.26e-08,24.69579227,10.56774536,4.09e-06,0.534751518,0.534751518,1,1,1,1,18.6578856,2357.3,495.6636057,1.501049736,236.536184,0.0,-0.82975,2.170991119,-1.84125,2.385971697,0.58425,0.717024712,1.6085,0.158170003,9.2895,4.423433028,96.589625,49.50678263,8.025,5.989522101,678.565,45.31027229,10.15,12.43830776,56.0,68.70080058,52.175,23.66631308,41.325,18.97154119,5.953915914,7.339606384,28.15,47.01890577,76.925,107.9236738,-24.3875,50.54014339,168.5,37.51999467,3.229516052
0.2,0.175,0.4,0.025,0.0,0.175,0.025,5,6,2344.221138,2569.444443,9.71875496,2.24e-08,24.69386667,11.64186695,4.58e-06,0.547727359,0.547727359,1,1,1,1,19.16357944,2337.75,491.5839069,1.482887105,225.223305,0.0,-0.98075,2.2785515,-1.90375,2.460192764,0.5805,0.712446314,1.60875,0.157578354,9.04725,4.299691261,94.31165,47.70125234,7.65,5.755649399,676.04,43.41542813,10.18,12.47523948,56.325,69.09862064,51.325,23.62878277,40.5,18.30573681,5.885659509,7.256689585,30.725,49.26864495,72.925,103.9948046,-21.1,48.48133662,166.5,38.24591481,3.244033122
0.05,0.225,0.525,0.0,0.025,0.175,0.0,27,5,2344.144315,2563.800826,10.29018483,1.71e-08,24.6194949,10.19116534,3.97e-06,0.640858819,0.640858819,1,1,1,1,17.42647495,2397.375,388.8924458,1.220938009,219.6565110000001,0.0,-0.15625,1.247715287,-1.0875,1.836734534,0.41325,0.671674726,1.57875,0.062697189,9.3455,3.684462613,98.75945,44.75548744,7.725,5.581162513,671.3825,41.31754402,6.9075,11.2182527,37.5,60.94505722,45.55,11.52377976,42.375,17.09632636,4.304899531,7.011594772,10.65,27.0744806,63.225,107.6376996,-26.2875,50.29138687,168.5,21.16010397,3.699231614
0.1,0.175,0.425,0.05,0.05,0.2,0.0,2,6,2343.296682,2607.594756,10.60112544,1.82e-08,24.68630026,9.078994073,3.58e-06,0.642825787,0.642825787,1,1,1,1,17.72892511,2399.975,422.0644789,1.520397044,264.2980739999998,0.0,-0.40125,1.72891467,-1.395,2.112782525,0.47925,0.691709431,1.59225,0.150457428,9.667,3.97814228,103.0986,48.20971501,8.4,6.019966777,676.27,42.96840816,8.1725,11.78445984,45.1,65.07872156,50.075,20.08903619,43.95,18.35749166,4.918865474,7.122284805,21.05,41.12234794,70.825,112.1173242,-24.8875,49.2916686,168.25,30.23966766,3.35996006
0.05,0.3,0.5,0.025,0.0,0.05,0.075,5,6,2342.674904,2540.543439,9.022011327,2.7e-07,24.45623108,20.86112157,8.45e-06,0.608911696,0.608911696,1,1,1,1,23.38156699,2367.975,446.513241,1.293830683,197.8685350000001,0.0,-0.088,1.275547334,-1.44125,1.931543667,0.56475,0.729773895,1.672,0.216624098,8.87425,3.799549899,89.3632,40.31328199,6.8,4.848711169,667.1675,37.90856359,9.3775,12.1097582,51.025,65.92969267,53.825,33.5632891,38.75,15.59126358,5.891433182,7.627642983,14.775,30.55772202,90.45,121.9292725,-37.8375,55.92320488,177.5,41.93745343,3.297724106
0.0,0.275,0.525,0.025,0.025,0.15,0.0,26,5,2342.579632,2556.123289,10.48778312,1.7e-08,24.54423149,13.7922081,5.19e-06,0.597182169,0.597182169,1,1,1,1,18.09509833,2399.625,358.0277704,1.162320054,213.5436570000002,0.0,0.17425,0.281734693,-1.05375,1.609789874,0.4575,0.698901817,1.59975,0.108799989,9.26475,3.406256734,96.7882,42.60641201,7.45,5.258089006,669.07,38.96461985,7.45,11.38070736,40.325,61.60210528,46.975,15.98669369,41.65,16.3195435,4.816651718,7.359584298,8.125,17.87762219,79.025,120.9790245,-35.45,54.20491214,171.75,18.42382968,3.656200106
0.05,0.25,0.45,0.0,0.025,0.175,0.05,6,6,2342.237334,2600.303092,10.88413395,1.79e-08,24.60497519,10.73294088,4.1e-06,0.622010642,0.622010642,1,1,1,1,18.40713811,2430.45,456.1787451,1.402716896,258.0657580000002,0.0,-0.143,1.252110618,-1.175,1.865978296,0.4515,0.690356973,1.6175,0.181600523,9.818,4.298089227,102.25705,49.06473731,8.475,6.144052002,677.2475,46.2775755,7.53,11.50487288,40.85,62.45580437,51.925,27.46578553,43.575,18.71080904,4.708664289,7.214162531,11.15,27.05785468,69.7,111.36521,-29.275,52.15589013,175.25,37.48249591,3.375060183
0.225,0.125,0.3,0.0,0.025,0.325,0.0,27,5,2341.737633,2598.970974,10.57201031,1.9e-08,24.89174483,9.881721384,4.07e-06,0.649033896,0.649033896,1,1,1,1,17.21916397,2393.5,526.0518035,1.414243649,257.2333409999997,0.0,-1.1735,2.342868488,-1.7875,2.536945752,0.50175,0.685090824,1.55025,0.062828636,10.09125,4.893783908,108.280625,56.05881836,9.65,6.821106948,689.01,50.03198377,8.985,12.24921528,49.825,67.99995864,50.35,13.40251842,45.65,21.37586256,5.038398968,6.909662772,30.175,50.43306827,54.65,87.19935493,-12.2375,40.83717478,163.5,34.09912022,3.247269116
0.125,0.1,0.475,0.075,0.1,0.125,0.0,2,6,2341.619297,2589.400674,10.05917922,1.9e-08,24.69656062,12.24223301,5.07e-06,0.67494058,0.67494058,1,1,1,1,19.90563214,2373.225,383.6561929,1.528256667,247.7813769999998,0.0,-0.55025,1.90205085,-1.37375,2.199317721,0.43575,0.666580406,1.595,0.185162091,9.4215,3.543663041,102.871925,45.08289367,8.0,5.709640969,669.485,35.60586012,7.56,11.55679021,42.2,64.5365013,48.875,22.91635606,44.0,17.10847743,4.418318929,6.780290291,25.25,46.04820843,61.675,106.9122041,-18.2125,43.79210652,163.75,34.10919964,3.350383632
0.2,0.05,0.6,0.0,0.05,0.0,0.1,20,5,2341.293226,2520.146082,9.271020074,1.82e-08,24.60108894,36.15960509,1.51e-05,0.685778426,0.685778426,1,1,1,1,34.82355351,2369.15,477.0936255,1.158214693,178.8528560000004,0.0,-1.0755,2.220217275,-1.375,2.433490292,0.3525,0.611284508,1.6505,0.245916144,8.938,4.001219314,95.1726,41.00907195,6.95,5.229483722,665.49,34.95492669,6.465,11.20028013,36.1,62.58106742,51.55,36.65716165,41.15,15.66293395,3.491596341,6.07222422,25.6,48.89212616,32.75,65.12823888,-3.575,27.01910204,168.5,53.50467269,3.268671193
0.05,0.325,0.4,0.05,0.0,0.125,0.05,5,6,2341.090993,2564.377035,9.591857052,2.17e-08,24.51265866,16.16588346,6.38e-06,0.558120369,0.558120369,1,1,1,1,20.27974294,2374.325,456.9823513,1.441083608,223.2860420000002,0.0,-0.04625,1.29311192,-1.62,1.955242952,0.63975,0.744833832,1.66025,0.206524666,9.1925,4.050218976,92.72015,45.34963962,7.5,5.440588203,673.1625,42.28885602,10.6025,12.33658153,57.85,67.34669628,55.35,30.65742161,39.9,17.45393938,6.670437318,7.781285961,17.9,33.42588817,104.725,127.2448403,-43.4125,57.43908594,177.5,37.79880951,3.206865402
0.175,0.05,0.5,0.0,0.1,0.175,0.0,27,5,2341.013619,2570.329229,9.959969514,1.96e-08,24.8271598,11.74737432,5.08e-06,0.679408642,0.679408642,1,1,1,1,17.99251542,2377.175,421.4584136,1.33665797,229.3156100000001,0.0,-0.93775,2.10895411,-1.225,2.326343698,0.318,0.590923853,1.5435,0.090734503,9.62275,3.970520739,106.892075,48.3367948,8.575,6.212437122,672.91,40.67344834,5.8125,10.79013873,32.425,60.23283469,44.125,12.14122626,45.475,18.29342437,3.156087988,5.882144711,22.525,46.47794504,30.275,64.44105349,-3.875,26.91090625,158.25,31.85023548,3.586402266
0.25,0.025,0.55,0.0,0.05,0.025,0.1,6,6,2340.993922,2517.877952,9.20145957,1.93e-08,24.66388238,23.75546386,1.01e-05,0.663719147,0.663719147,1,1,1,1,30.42025755,2356.375,506.6323957,1.239873036,176.8840299999997,0.0,-1.36425,2.394967523,-1.5875,2.605013196,0.38325,0.622689278,1.64425,0.247940391,8.998,4.274472014,96.17085,43.90235761,7.25,5.571130944,668.5775,37.79311768,7.1475,11.60672192,40.1,65.13938901,52.4,36.65774134,41.45,16.75402937,3.758848288,6.117061445,31.25,53.06305212,31.225,56.14511889,0.0125,19.8243813,166.5,55.25169681,3.177480916
0.05,0.275,0.55,0.0,0.0,0.075,0.05,15,5,2340.057242,2526.723488,8.967083566,2.35e-07,24.49982648,18.16305929,7.46e-06,0.683398673,0.683398673,1,1,1,1,21.8703657,2368.375,419.3511469,1.177674265,186.6662460000002,0.0,-0.12975,1.256350842,-1.2625,1.89072572,0.48975,0.706478901,1.63575,0.169645034,8.83,3.60893821,90.26395,39.66792744,6.75,4.789311015,666.1675,37.27206989,8.1525,11.75159537,44.2,63.75507823,49.25,26.94508304,39.15,15.32897583,5.112429047,7.38916564,11.65,27.03197181,76.175,114.6066943,-32.2625,53.79033225,173.5,35.25265947,3.52284264
0.125,0.225,0.45,0.0,0.0,0.15,0.05,15,5,2339.41146,2558.734874,9.805748023,2.08e-08,24.62182798,13.41687281,5.31e-06,0.611519352,0.611519352,1,1,1,1,19.42151218,2376.55,482.1267442,1.389235615,219.3234140000004,0.0,-0.5695,1.87986296,-1.5375,2.211864315,0.51675,0.705494109,1.62225,0.174749642,9.25375,4.296601964,95.587525,47.10419051,7.725,5.774891774,674.8975,44.27314359,8.865,12.08574677,48.525,66.2310303,51.575,27.18537061,41.025,18.05752959,5.31142459,7.27951184,19.875,39.82598869,70.65,106.4280391,-25.3875,50.85795015,171.75,39.80499341,3.330101794
0.05,0.2,0.5,0.0,0.05,0.15,0.05,6,6,2339.122453,2601.997542,10.80289729,1.57e-08,24.61802183,10.78533288,4.23e-06,0.684900823,0.684900823,1,1,1,1,19.05884445,2439.2,432.3899398,1.402389012,262.8750890000001,0.0,-0.1695,1.243163203,-1.0,1.802775638,0.375,0.650211504,1.611,0.18740064,9.8575,4.123150343,104.29375,47.606541,8.45,6.103072996,674.745,44.33606292,6.285,10.88858462,34.15,59.20665081,50.5,27.66857423,44.45,18.08445465,3.901134772,6.778991776,10.15,27.08186663,56.75,103.3715991,-23.3,48.17011522,173.5,38.50649296,3.435643564
0.0,0.4,0.4,0.0,0.0,0.1,0.1,31,4,2338.859001,2556.333409,9.696354868,2.47e-07,24.46006766,18.2981676,7.25e-06,0.580234135,0.580234135,1,1,1,1,21.21383714,2398.7,490.8433661,1.193549604,217.474408,0.0,0.212,0.259645913,-1.4,1.71464282,0.612,0.749543861,1.678,0.230295462,9.462,4.422652598,94.0182,48.01278745,7.9,5.804308744,674.3,45.64754101,9.96,12.19845892,53.6,65.64632511,57.0,35.78267737,40.3,18.45020325,6.460236133,7.912141072,8.0,9.797958971,103.6,126.8835687,-47.8,58.54280485,183.0,43.829214,3.210526316
0.175,0.15,0.425,0.025,0.025,0.2,0.0,2,6,2338.733295,2579.890396,9.940131667,2.02e-08,24.72673418,9.948224953,3.99e-06,0.611158597,0.611158597,1,1,1,1,17.8701567,2355.925,456.551935,1.459577278,241.1571009999998,0.0,-0.85625,2.157424028,-1.66625,2.386246726,0.50775,0.693265777,1.5805,0.11169042,9.264,4.124361041,98.554075,48.17604925,7.975,5.896980159,675.8375,42.93471607,8.905,12.14225988,49.3,67.28677433,48.45,16.46655702,42.175,18.41858776,5.146386398,7.056313856,27.15,47.39280009,63.975,100.5888879,-18.4125,45.78235024,164.0,31.12876483,3.384932921
0.025,0.275,0.5,0.0,0.025,0.075,0.1,6,6,2338.406408,2586.362867,10.13500733,1.81e-08,24.49294772,18.16796259,7.18e-06,0.660973853,0.660973853,1,1,1,1,22.61865468,2429.75,463.896365,1.31056676,247.956459,0.0,0.008,0.914432064,-1.1125,1.741003662,0.45525,0.6957765,1.66775,0.237712931,9.58425,4.232495651,98.076225,45.8218946,7.85,5.772997488,672.055,43.40301804,7.5,11.45787938,40.525,61.93423427,55.05,36.31869353,42.05,17.51420852,4.776920694,7.308563067,8.575,20.36404614,73.7,115.154722,-32.5625,53.57566933,180.5,46.09501058,3.278837421
0.1,0.275,0.425,0.025,0.0,0.1,0.075,5,6,2338.271506,2559.643374,9.28962498,3.08e-07,24.53764868,17.20464051,6.99e-06,0.589399093,0.589399093,1,1,1,1,21.41802757,2368.7,488.6700932,1.465687789,221.3718680000002,0.0,-0.37675,1.733149427,-1.65375,2.137036134,0.5955,0.730472279,1.66325,0.220832374,9.13625,4.260256264,92.56255,45.63532206,7.45,5.531500701,672.9775,42.70114453,10.06,12.32641067,55.025,67.48388233,55.45,33.4700986,39.85,17.54928773,6.15868513,7.57923143,20.425,38.48823684,88.925,118.1241693,-34.25,55.10183754,176.25,44.70388686,3.178539225
0.075,0.125,0.5,0.1,0.1,0.1,0.0,2,6,2338.035052,2584.730272,10.19203081,1.71e-08,24.62041904,12.81713846,5.21e-06,0.69832271,0.69832271,1,1,1,1,21.12603565,2389.65,344.8004894,1.491549348,246.6952199999996,0.0,-0.233,1.545247877,-1.2525,1.998685506,0.44175,0.675566013,1.61525,0.203739877,9.40225,3.216716872,101.949775,42.41502037,7.725,5.408269132,667.2025,32.69804648,7.48,11.43339844,41.675,63.7218124,50.075,25.33612786,43.725,16.08568851,4.526306358,6.939335973,22.225,42.34648008,71.0,117.5312724,-24.3875,47.6687119,167.25,32.93838946,3.339990015
0.15,0.075,0.5,0.025,0.1,0.15,0.0,2,6,2338.005986,2575.518276,9.986378412,1.94e-08,24.76830413,11.79430838,5e-06,0.676200105,0.676200105,1,1,1,1,18.82624996,2373.375,402.2091301,1.432460119,237.5122899999997,0.0,-0.75825,2.008140791,-1.25375,2.253868549,0.3585,0.621874384,1.56225,0.132372344,9.50175,3.765181196,104.84395,46.78986022,8.275,5.979078106,670.795,38.29147392,6.385,11.06500226,35.575,61.6886892,45.475,16.56047629,44.725,17.72849049,3.59958377,6.265309495,22.575,45.44606006,42.075,84.64348395,-9.75,35.57193416,160.25,32.20927661,3.523914239
0.3,0.025,0.275,0.0,0.075,0.325,0.0,27,5,2336.265227,2588.320523,10.39747317,2.11e-08,25.02329865,12.12875879,5.29e-06,0.620131763,0.620131763,1,1,1,1,17.31218834,2377.325,541.9239978,1.367981796,252.055296,0.0,-1.63975,2.535009356,-1.8875,2.746560349,0.45225,0.652159825,1.52775,0.07669705,10.269,5.013712098,113.3783,57.46413516,10.225,7.026690188,689.9525,49.37617334,8.4525,12.18271291,47.45,68.41123811,49.5,14.0605832,47.575,21.86422592,4.429864994,6.397573423,37.4,56.12432628,36.175,57.52125151,0.6125,19.9957769,157.0,38.41874542,3.171717172
0.05,0.2,0.5,0.05,0.05,0.15,0.0,2,6,2336.192209,2581.840181,10.41973109,1.67e-08,24.6033946,10.44738729,4.07e-06,0.65440395,0.65440395,1,1,1,1,18.63566104,2399.25,372.5042114,1.402389012,245.6479720000002,0.0,-0.1125,1.275346522,-1.1825,1.875584909,0.4485,0.685778937,1.601,0.148455381,9.405,3.520017756,99.89925,43.97921929,7.75,5.512485828,670.46,38.7067746,7.49,11.44564983,41.1,62.83701139,48.45,19.80776363,42.85,16.76685719,4.651613526,7.127442796,15.4,33.91961085,72.35,116.3568971,-28.475,50.87275179,169.5,26.35811071,3.498452012
0.0,0.4,0.425,0.025,0.0,0.05,0.1,16,5,2335.901004,2538.200789,9.310128929,2.77e-07,24.40243568,21.64936715,8.55e-06,0.528160533,0.528160533,1,1,1,1,22.98619661,2375.35,471.8879925,1.202441499,202.2997850000002,0.0,0.2405,0.294974151,-1.49125,1.734714944,0.64875,0.754656172,1.697,0.238853512,9.09875,4.108289904,89.6921,43.68958624,7.225,5.232052656,669.66,41.24493787,10.5625,12.28649029,57.075,66.39178695,57.5,37.16449919,38.725,16.86859138,6.83547551,7.952677875,10.625,17.96480935,111.4,129.830813,-50.3875,58.66008945,183.0,44.33959855,3.182608696
0.075,0.175,0.55,0.1,0.05,0.05,0.0,2,6,2335.00037,2557.304212,9.399341063,1.7e-08,24.51278435,20.65301252,8.17e-06,0.674688891,0.674688891,1,1,1,1,23.81448306,2346.5,328.6408374,1.357931753,222.3038419999998,0.0,-0.2065,1.553538783,-1.4275,2.034267374,0.51825,0.707102848,1.63675,0.188247012,8.63825,2.636309814,91.170175,34.81438274,6.375,4.066248271,661.3775,24.82416653,8.725,11.89738942,48.375,65.99192659,49.375,24.72113215,39.675,13.46734476,5.333835874,7.296170657,23.225,42.04490903,83.95,123.1302055,-30.3625,51.56730887,168.25,29.4862256,3.407594937
0.05,0.175,0.625,0.0,0.05,0.05,0.05,6,6,2334.486635,2551.633139,9.834441997,1.39e-08,24.53570401,21.67344257,8.67e-06,0.732979721,0.732979721,1,1,1,1,25.23913372,2399.375,381.007919,1.197918351,217.1465039999998,0.0,-0.18275,1.238452638,-0.9125,1.763829286,0.33675,0.625681179,1.62025,0.183867989,9.111,3.418393482,96.53845,39.54326589,7.05,5.034630076,663.885,33.96526571,5.6625,10.51181924,30.8,57.21983922,47.175,27.19364586,41.7,15.09834428,3.497370014,6.513136402,9.65,27.08002031,50.275,98.49695109,-20.3125,45.75637763,170.75,37.44245585,3.619501855
0.05,0.3,0.475,0.0,0.0,0.125,0.05,15,5,2334.125993,2542.697315,9.664791625,2.02e-08,24.54100968,15.29570343,6.04e-06,0.6132242,0.6132242,1,1,1,1,19.62699767,2381.2,448.435458,1.274304487,208.5713219999998,0.0,-0.1165,1.260437523,-1.35,1.911151485,0.528,0.720212469,1.6315,0.172010901,9.1725,4.018039167,93.61705,44.85120993,7.45,5.458708638,671.5825,42.43265775,8.775,11.96088939,47.55,64.85558958,51.025,27.07442289,40.3,17.23977958,5.516193806,7.538524041,12.15,26.99680537,82.65,117.4024169,-35.25,55.21514738,174.75,35.77621417,3.424791769
0.05,0.25,0.45,0.025,0.025,0.2,0.0,2,6,2334.121576,2577.974489,10.69495571,1.89e-08,24.62381605,8.974555799,3.41e-06,0.582383182,0.582383182,1,1,1,1,17.27182856,2400.35,409.3438377,1.362020222,243.8529130000002,0.0,-0.1145,1.267915514,-1.26625,1.895302994,0.48825,0.704329069,1.591,0.111418131,9.52675,3.887308444,99.98755,47.17221546,8.1,5.821511831,674.88,43.38736106,8.1325,11.72372354,44.325,63.93566591,48.6,16.47998786,42.75,18.02324887,5.083903666,7.348589492,13.775,30.69730241,77.5,116.9942306,-31.8625,53.19633299,170.5,23.76446928,3.508230453
0.075,0.125,0.625,0.0,0.075,0.075,0.025,6,6,2333.800819,2550.435763,9.876557508,1.51e-08,24.61400577,14.56338139,5.97e-06,0.726885818,0.726885818,1,1,1,1,23.25215961,2391.275,361.3644274,1.22871456,216.6349439999999,0.0,-0.347,1.480442839,-0.8875,1.855692256,0.29475,0.590393883,1.58825,0.148944411,9.18575,3.324572068,99.578025,40.8068247,7.325,5.260168724,664.0475,33.17871296,5.07,10.14332786,27.775,55.6212583,44.375,20.67085811,42.875,15.49707634,3.02534885,6.07950351,11.725,32.36046006,39.8,86.8110592,-14.0375,39.98474514,165.5,33.01136168,3.729577465
